unique_id,ds,AutoETS,AutoTheta,Naive,SeasonalNaive,CatBoostRegressor,PatchTST,AutoETS_Standard,AutoTheta_Standard,Naive_Standard,SeasonalNaive_Standard,CatBoostRegressor_Standard,PatchTST_Standard,AutoETS_Robust,AutoTheta_Robust,Naive_Robust,SeasonalNaive_Robust,CatBoostRegressor_Robust,PatchTST_Robust,AutoETS_QuantileTransformer,AutoTheta_QuantileTransformer,Naive_QuantileTransformer,SeasonalNaive_QuantileTransformer,CatBoostRegressor_QuantileTransformer,PatchTST_QuantileTransformer
T11217,2014-07-01 12:00:00,4106.1353,4134.2437,4110.0,4130.0,4208.735473133827,4175.047,4114.826,4125.5903,4110.0,4130.0,4208.7342594233905,4099.4697,4112.197,4129.107,4110.0,4130.0,4208.734075334223,4114.111,4096.394,4122.4756,4110.0,4130.0,4192.984059703335,4106.4287
T11217,2014-08-01 12:00:00,4085.771,4128.4546,4110.0,4110.0,4208.735473133827,4140.1694,4101.804,4119.3276,4110.0,4110.0,4208.7342594233905,4075.6687,4090.4192,4123.1143,4110.0,4110.0,4208.734075334223,4095.679,4079.344,4114.1436,4110.0,4110.0,4192.984059703335,4095.644
T11217,2014-09-01 12:00:00,4069.1777,4121.5884,4110.0,4070.0,4208.735473133827,4132.6123,4088.5593,4112.594,4110.0,4070.0,4208.7342594233905,4076.8606,4066.6687,4116.651,4110.0,4070.0,4208.734075334223,4098.317,4059.1196,4111.094,4110.0,4069.9998,4192.984059703335,4093.0515
T11217,2014-10-01 12:00:00,4079.8442,4123.088,4110.0,4080.0,4212.457826353813,4114.378,4083.6594,4114.049,4110.0,4080.0,4212.456603705658,4088.1245,4078.8833,4118.3755,4110.0,4080.0,4212.456424297257,4095.5203,4071.5166,4111.7124,4110.0,4079.9998,4192.984059703335,4090.8306
T11217,2014-11-01 12:00:00,4096.809,4142.776,4110.0,4090.0,4212.457826353813,4132.7544,4101.1016,4133.3657,4110.0,4090.0,4212.456603705658,4095.7708,4094.805,4137.963,4110.0,4090.0,4212.456424297257,4088.2395,4088.1746,4125.4106,4110.0,4090.0,4192.984059703335,4092.4941
T11217,2014-12-01 12:00:00,4113.3213,4154.592,4110.0,4110.0,4212.457826353813,4142.4194,4111.1997,4144.2046,4110.0,4110.0,4212.456603705658,4068.6233,4112.4326,4149.072,4110.0,4110.0,4212.456424297257,4073.5432,4096.8574,4132.5825,4110.0,4110.0,4192.984059703335,4098.083
T11459,2015-07-01 12:00:00,2272.408,2278.9253,2260.0,2220.0,2288.4774224967405,2246.9133,2270.165,2276.23,2260.0,2220.0,2288.476834285124,2255.0764,2270.6064,2276.23,2260.0,2220.0,2288.4765976023623,2261.2996,2273.4458,2283.2092,2260.0,2220.0,2301.459916355928,2257.2239
T11459,2015-08-01 12:00:00,2281.4253,2273.6692,2260.0,2230.0,2288.4774224967405,2245.5886,2275.0708,2271.5913,2260.0,2230.0,2288.476834285124,2256.5828,2275.8364,2271.5913,2260.0,2230.0,2288.4765976023623,2259.3464,2281.2297,2279.648,2260.0,2230.0,2325.8156084808866,2245.245
T11459,2015-09-01 12:00:00,2278.188,2277.884,2260.0,2220.0,2288.4774224967405,2238.2476,2269.308,2275.3347,2260.0,2220.0,2288.476834285124,2253.5007,2270.3901,2275.3347,2260.0,2220.0,2288.4765976023623,2260.81,2281.5164,2283.4448,2260.0,2220.0,2325.8156084808866,2242.7957
T11459,2015-10-01 12:00:00,2272.4124,2251.0103,2260.0,2220.0,2288.4774224967405,2229.1707,2261.0713,2251.0603,2260.0,2220.0,2288.476834285124,2249.3606,2262.0627,2251.0605,2260.0,2220.0,2288.4765976023623,2252.7173,2273.0564,2249.4812,2260.0,2220.0,2322.352903294019,2243.7083
T11459,2015-11-01 12:00:00,2267.3096,2240.4795,2260.0,2220.0,2288.4774224967405,2218.1619,2252.356,2241.1846,2260.0,2220.0,2288.476834285124,2244.2065,2253.2903,2241.1846,2260.0,2220.0,2288.4765976023623,2244.0361,2263.361,2239.338,2260.0,2220.0,2322.352903294019,2240.0842
T11459,2015-12-01 12:00:00,2259.556,2230.0479,2260.0,2220.0,2288.4774224967405,2217.4417,2240.9692,2232.1414,2260.0,2220.0,2288.476834285124,2229.0942,2241.9556,2232.141,2260.0,2220.0,2288.4765976023623,2232.8745,2257.9053,2227.354,2260.0,2220.0,2322.352903294019,2217.3628
T11459,2016-01-01 12:00:00,2219.6628,2177.2092,2260.0,2190.0,2288.4774224967405,2187.2097,2197.2117,2182.7354,2260.0,2190.0,2288.476834285124,2209.5637,2198.3472,2182.7354,2260.0,2190.0,2288.4765976023623,2220.9429,2201.0447,2178.124,2260.0,2190.0,2320.3291238621637,2200.0671
T11459,2016-02-01 12:00:00,2220.4053,2177.4363,2260.0,2190.0,2288.4774224967405,2204.0388,2196.4673,2183.9458,2260.0,2190.0,2288.476834285124,2210.6248,2197.5754,2183.9458,2260.0,2190.0,2288.4765976023623,2217.0933,2200.2725,2177.7908,2260.0,2190.0,2320.3291238621637,2200.0159
T11459,2016-03-01 12:00:00,2249.6204,2207.052,2260.0,2220.0,2288.4774224967405,2220.129,2223.705,2211.3877,2260.0,2220.0,2288.476834285124,2221.4307,2224.6743,2211.3877,2260.0,2220.0,2288.4765976023623,2225.794,2228.0625,2200.2712,2260.0,2220.0,2322.752354777653,2223.1018
T11459,2016-04-01 12:00:00,2260.169,2221.6995,2260.0,2230.0,2288.4774224967405,2227.8147,2231.8982,2225.5127,2260.0,2230.0,2288.476834285124,2238.4124,2232.9285,2225.5127,2260.0,2230.0,2288.4765976023623,2237.2607,2235.759,2214.7283,2260.0,2230.0,2322.752354777653,2230.125
T11459,2016-05-01 12:00:00,2283.2625,2249.468,2260.0,2270.0,2288.4774224967405,2241.0825,2252.5264,2250.9033,2260.0,2270.0,2288.476834285124,2250.6694,2253.7996,2250.9036,2260.0,2270.0,2288.4765976023623,2251.6716,2255.9885,2250.676,2260.0,2270.0,2322.752354777653,2245.8687
T11459,2016-06-01 12:00:00,2294.338,2274.8884,2260.0,2260.0,2288.4774224967405,2254.5015,2264.6519,2274.1577,2260.0,2260.0,2288.476834285124,2263.6074,2265.7974,2274.158,2260.0,2260.0,2288.4765976023623,2264.3794,2268.6445,2281.2747,2260.0,2260.0,2322.752354777653,2273.8882
T11459,2016-07-01 12:00:00,2302.1304,2286.7463,2260.0,2220.0,2288.4774224967405,2246.2302,2270.2505,2283.8875,2260.0,2220.0,2288.476834285124,2252.7139,2271.1902,2283.8875,2260.0,2220.0,2288.4765976023623,2255.1875,2279.0151,2301.3696,2260.0,2220.0,2322.752354777653,2245.9905
T11459,2016-08-01 12:00:00,2311.1477,2281.4553,2260.0,2230.0,2288.4774224967405,2245.363,2275.1416,2279.2346,2260.0,2230.0,2288.476834285124,2248.5754,2276.3735,2279.2349,2260.0,2230.0,2288.4765976023623,2247.918,2283.425,2293.517,2260.0,2230.0,2341.5949417829206,2251.2905
T11459,2016-09-01 12:00:00,2307.9102,2285.6675,2260.0,2220.0,2288.4774224967405,2235.8647,2269.367,2282.964,2260.0,2220.0,2288.476834285124,2249.3284,2270.8838,2282.964,2260.0,2220.0,2288.4765976023623,2252.516,2283.5042,2301.5398,2260.0,2220.0,2341.5949417829206,2252.8804
T11459,2016-10-01 12:00:00,2302.1345,2258.685,2260.0,2220.0,2288.4774224967405,2231.4714,2261.1199,2258.6758,2260.0,2220.0,2288.476834285124,2246.0203,2262.5168,2258.6758,2260.0,2220.0,2288.4765976023623,2249.1729,2277.19,2260.138,2260.0,2220.0,2341.5949417829206,2249.074
T11459,2016-11-01 12:00:00,2297.032,2248.1018,2260.0,2220.0,2288.4774224967405,2221.2156,2252.3965,2248.7861,2260.0,2220.0,2288.476834285124,2241.2104,2253.708,2248.7864,2260.0,2220.0,2288.4765976023623,2241.6797,2266.7036,2247.802,2260.0,2220.0,2341.5949417829206,2231.838
T11459,2016-12-01 12:00:00,2289.278,2237.618,2260.0,2220.0,2288.4774224967405,2227.712,2241.0027,2239.729,2260.0,2220.0,2288.476834285124,2234.8428,2242.3396,2239.729,2260.0,2220.0,2288.4765976023623,2238.292,2259.5037,2239.9304,2260.0,2220.0,2341.5949417829206,2242.737
T11475,2015-07-01 12:00:00,3168.8818,3165.113,3170.0,3140.0,3182.0050474421296,3163.3186,3175.0806,3164.702,3170.0,3140.0,3182.0041462037507,3161.6604,3171.802,3164.7021,3170.0,3140.0,3182.0039962350193,3163.6655,3172.734,3164.5374,3170.0,3140.0,3161.534782961709,3171.889
T11475,2015-08-01 12:00:00,3171.1152,3173.6208,3170.0,3140.0,3183.7218362705025,3135.1555,3180.7332,3171.4854,3170.0,3140.0,3183.720931600966,3148.7576,3175.369,3171.4854,3170.0,3140.0,3183.7207700770705,3155.3457,3174.7764,3171.7456,3170.0,3140.0,3161.534782961709,3157.4043
T11475,2015-09-01 12:00:00,3171.0083,3181.86,3170.0,3150.0,3188.8619541281078,3157.1055,3184.2693,3177.4185,3170.0,3150.0,3188.8610384055723,3165.921,3176.3228,3177.4185,3170.0,3150.0,3188.8608470778227,3158.233,3175.4338,3175.8564,3170.0,3150.0,3168.672691118394,3172.9478
T11475,2015-10-01 12:00:00,3176.932,3185.773,3170.0,3170.0,3188.8619541281078,3168.7837,3199.6042,3180.5183,3170.0,3170.0,3188.8610384055723,3183.4294,3188.2559,3180.5186,3170.0,3170.0,3188.8608470778227,3178.3127,3184.4487,3177.4924,3170.0,3170.0,3168.672691118394,3184.9082
T11475,2015-11-01 12:00:00,3194.7412,3208.6877,3170.0,3190.0,3207.289736425242,3177.67,3221.709,3200.4185,3170.0,3190.0,3207.2888089245967,3206.1968,3206.7874,3200.4185,3170.0,3190.0,3207.2886290854103,3200.2368,3208.8298,3194.5693,3170.0,3190.0,3168.672691118394,3199.8372
T11475,2015-12-01 12:00:00,3211.2908,3234.9722,3170.0,3200.0,3207.289736425242,3165.08,3234.9824,3222.8184,3170.0,3200.0,3207.2888089245967,3194.3435,3217.3218,3222.8184,3170.0,3200.0,3207.2886290854103,3181.2832,3209.8235,3209.6,3170.0,3200.0,3168.672691118394,3179.5803
T11475,2016-01-01 12:00:00,3117.068,3126.5344,3170.0,3130.0,3188.8619541281078,3113.0964,3139.3665,3126.6987,3170.0,3130.0,3188.8610384055723,3147.0647,3119.8157,3126.6987,3170.0,3130.0,3188.8608470778227,3139.5203,3128.501,3127.1904,3170.0,3130.0,3168.672691118394,3149.0225
T11475,2016-02-01 12:00:00,3127.383,3133.5706,3170.0,3140.0,3188.8619541281078,3124.272,3148.1055,3132.0771,3170.0,3140.0,3188.8610384055723,3145.7883,3127.3833,3132.0771,3170.0,3140.0,3188.8608470778227,3134.6304,3134.623,3128.9827,3170.0,3140.0,3168.672691118394,3155.8062
T11475,2016-03-01 12:00:00,3154.7073,3163.5293,3170.0,3160.0,3188.8619541281078,3143.0896,3172.176,3157.8896,3170.0,3160.0,3188.8610384055723,3155.9014,3150.6606,3157.8896,3170.0,3160.0,3188.8608470778227,3149.8247,3155.1267,3155.5474,3170.0,3160.0,3168.672691118394,3163.4424
T11475,2016-04-01 12:00:00,3181.6436,3189.385,3170.0,3190.0,3207.289736425242,3178.5696,3202.7693,3180.3167,3170.0,3190.0,3207.2888089245967,3185.9143,3180.2896,3180.3167,3170.0,3190.0,3207.2886290854103,3175.5818,3180.7742,3176.3838,3170.0,3190.0,3168.672691118394,3189.6829
T11475,2016-05-01 12:00:00,3182.8374,3201.141,3170.0,3200.0,3207.289736425242,3187.5466,3209.701,3189.3235,3170.0,3200.0,3207.2888089245967,3190.6912,3185.4153,3189.3235,3170.0,3200.0,3207.2886290854103,3184.004,3182.4885,3181.0317,3170.0,3200.0,3168.672691118394,3193.761
T11475,2016-06-01 12:00:00,3175.7393,3207.6646,3170.0,3170.0,3188.8619541281078,3171.564,3200.899,3193.7297,3170.0,3170.0,3188.8610384055723,3180.0647,3174.9788,3193.7297,3170.0,3170.0,3188.8608470778227,3175.0938,3172.0227,3186.8845,3170.0,3170.0,3168.672691118394,3179.5486
T11475,2016-07-01 12:00:00,3168.8818,3200.1812,3170.0,3140.0,3207.289736425242,3152.3665,3199.7302,3185.701,3170.0,3140.0,3207.2888089245967,3160.7776,3171.802,3185.7012,3170.0,3140.0,3207.2886290854103,3155.2664,3172.734,3179.9539,3170.0,3140.0,3168.672691118394,3173.6982
T11475,2016-08-01 12:00:00,3171.1152,3208.751,3170.0,3140.0,3207.289736425242,3144.5718,3205.3828,3192.4844,3170.0,3140.0,3207.2888089245967,3158.8901,3175.369,3192.4844,3170.0,3140.0,3207.2886290854103,3157.564,3174.7764,3185.7961,3170.0,3140.0,3168.672691118394,3174.0322
T11475,2016-09-01 12:00:00,3171.0083,3217.0488,3170.0,3150.0,3207.289736425242,3163.2932,3208.919,3198.4175,3170.0,3150.0,3207.2888089245967,3171.2217,3176.3228,3198.4177,3170.0,3150.0,3207.2886290854103,3163.331,3175.4338,3191.1956,3170.0,3150.0,3168.672691118394,3178.1853
T11475,2016-10-01 12:00:00,3176.932,3220.9727,3170.0,3170.0,3207.289736425242,3182.1934,3224.254,3201.5176,3170.0,3170.0,3207.2888089245967,3197.7637,3188.2559,3201.5176,3170.0,3170.0,3207.2886290854103,3188.1265,3184.4487,3194.0522,3170.0,3170.0,3168.672691118394,3184.3525
T11475,2016-11-01 12:00:00,3194.7412,3244.1082,3170.0,3190.0,3207.289736425242,3192.401,3246.3586,3221.4175,3170.0,3190.0,3207.2888089245967,3215.8936,3206.7874,3221.4175,3170.0,3190.0,3207.2886290854103,3204.8552,3208.8298,3209.6882,3170.0,3190.0,3168.672691118394,3199.569
T11475,2016-12-01 12:00:00,3211.2908,3270.6497,3170.0,3200.0,3207.289736425242,3185.5251,3259.632,3243.8174,3170.0,3200.0,3207.2888089245967,3199.4697,3217.3218,3243.8174,3170.0,3200.0,3207.2886290854103,3190.6196,3209.8235,3229.7214,3170.0,3200.0,3168.672691118394,3195.8901
T11764,2015-07-01 12:00:00,2444.0803,2452.495,2443.0,2483.0,2473.7261880852457,2441.8235,2444.0835,2451.218,2443.0,2483.0,2473.725520708511,2435.9749,2444.0845,2450.665,2443.0,2483.0,2473.7253347545106,2439.503,2444.9524,2452.139,2443.0,2483.0,2454.2054135515555,2440.6543
T11764,2015-08-01 12:00:00,2444.0803,2442.0798,2443.0,2458.0,2473.7261880852457,2450.343,2444.0835,2439.3904,2443.0,2458.0,2473.725520708511,2438.3308,2444.0845,2439.125,2443.0,2458.0,2473.7253347545106,2440.8066,2444.9524,2433.8625,2443.0,2457.9998,2454.2054135515555,2444.446
T11764,2015-09-01 12:00:00,2444.0803,2516.8508,2443.0,2449.0,2473.448812834191,2467.7053,2444.0835,2508.422,2443.0,2449.0,2473.4481306634084,2456.8079,2444.0845,2508.4443,2443.0,2449.0,2473.4479360187015,2457.816,2444.9524,2524.1633,2443.0,2449.0,2454.2054135515555,2463.7285
T11764,2015-10-01 12:00:00,2444.0803,2510.8892,2443.0,2448.0,2473.448812834191,2471.8196,2444.0835,2500.9172,2443.0,2448.0,2473.4481306634084,2454.6978,2444.0845,2501.227,2443.0,2448.0,2473.4479360187015,2456.7573,2444.9524,2507.624,2443.0,2448.0002,2454.2054135515555,2467.5698
T11764,2015-11-01 12:00:00,2444.0803,2496.303,2443.0,2465.0,2473.7261880852457,2464.7986,2444.0835,2485.6416,2443.0,2465.0,2473.725520708511,2448.0981,2444.0845,2486.2388,2443.0,2465.0,2473.7253347545106,2449.1016,2444.9524,2494.5422,2443.0,2465.0,2454.2054135515555,2460.8386
T11764,2015-12-01 12:00:00,2444.0803,2485.232,2443.0,2417.0,2473.318673513102,2452.4385,2444.0835,2472.9492,2443.0,2417.0,2473.3180358895247,2445.3328,2444.0845,2473.8342,2443.0,2417.0,2473.317853045761,2447.162,2444.9524,2486.031,2443.0,2417.0002,2454.2054135515555,2451.007
T11764,2016-01-01 12:00:00,2444.0803,2479.2368,2443.0,2438.0,2473.448812834191,2456.0786,2444.0835,2465.6177,2443.0,2438.0,2473.4481306634084,2441.0566,2444.0845,2466.7905,2443.0,2438.0,2473.4479360187015,2441.2573,2444.9524,2477.492,2443.0,2438.0,2454.2054135515555,2456.1123
T11764,2016-02-01 12:00:00,2444.0803,2489.132,2443.0,2465.0,2473.448812834191,2461.1196,2444.0835,2472.2961,2443.0,2465.0,2473.4481306634084,2446.959,2444.0845,2473.7563,2443.0,2465.0,2473.4479360187015,2447.4763,2444.9524,2490.3076,2443.0,2465.0,2454.2054135515555,2455.4724
T11764,2016-03-01 12:00:00,2444.0803,2482.118,2443.0,2479.0,2473.448812834191,2468.6575,2444.0835,2464.5874,2443.0,2479.0,2473.4481306634084,2449.2832,2444.0845,2466.3352,2443.0,2479.0,2473.4479360187015,2453.2915,2444.9524,2477.1538,2443.0,2479.0,2454.2054135515555,2464.9475
T11764,2016-04-01 12:00:00,2444.0803,2490.495,2443.0,2469.0,2473.448812834191,2471.9048,2444.0835,2471.0574,2443.0,2469.0,2473.4481306634084,2446.3245,2444.0845,2473.0928,2443.0,2469.0,2473.4479360187015,2448.4976,2444.9524,2482.223,2443.0,2469.0,2454.2054135515555,2467.1814
T11764,2016-05-01 12:00:00,2444.0803,2486.5781,2443.0,2444.0,2473.448812834191,2460.1538,2444.0835,2464.7415,2443.0,2444.0,2473.4481306634084,2440.6064,2444.0845,2467.0645,2443.0,2444.0,2473.4479360187015,2442.977,2444.9524,2479.024,2443.0,2444.0,2454.2054135515555,2457.7026
T11764,2016-06-01 12:00:00,2444.0803,2489.873,2443.0,2443.0,2473.448812834191,2445.8555,2444.0835,2466.4316,2443.0,2443.0,2473.4481306634084,2437.0542,2444.0845,2469.0425,2443.0,2443.0,2473.4479360187015,2439.3657,2444.9524,2481.7935,2443.0,2443.0,2454.2054135515555,2451.6646
T11764,2016-07-01 12:00:00,2444.0803,2498.145,2443.0,2483.0,2473.448812834191,2446.023,2444.0835,2472.7856,2443.0,2483.0,2473.4481306634084,2438.6123,2444.0845,2475.6836,2443.0,2483.0,2473.4479360187015,2438.6274,2444.9524,2486.6953,2443.0,2483.0,2454.2054135515555,2453.0242
T11764,2016-08-01 12:00:00,2444.0803,2487.4653,2443.0,2458.0,2473.448812834191,2451.0647,2444.0835,2460.9578,2443.0,2458.0,2473.4481306634084,2436.1133,2444.0845,2464.1436,2443.0,2458.0,2473.4479360187015,2439.3477,2444.9524,2471.9546,2443.0,2457.9998,2454.2054135515555,2441.6619
T11764,2016-09-01 12:00:00,2444.0803,2563.5537,2443.0,2449.0,2473.448812834191,2468.3445,2444.0835,2529.9895,2443.0,2449.0,2473.4481306634084,2455.3826,2444.0845,2533.463,2443.0,2449.0,2473.4479360187015,2456.1118,2444.9524,2553.0505,2443.0,2449.0,2454.2054135515555,2469.8743
T11764,2016-10-01 12:00:00,2444.0803,2557.4094,2443.0,2448.0,2473.448812834191,2467.04,2444.0835,2522.4846,2443.0,2448.0,2473.4481306634084,2451.4685,2444.0845,2526.2456,2443.0,2448.0,2473.4479360187015,2452.1887,2444.9524,2541.6418,2443.0,2448.0002,2454.2054135515555,2468.4695
T11764,2016-11-01 12:00:00,2444.0803,2542.482,2443.0,2465.0,2473.448812834191,2465.3052,2444.0835,2507.209,2443.0,2465.0,2473.4481306634084,2452.5208,2444.0845,2511.2578,2443.0,2465.0,2473.4479360187015,2453.0728,2444.9524,2526.7124,2443.0,2465.0,2454.2054135515555,2466.304
T11764,2016-12-01 12:00:00,2444.0803,2531.1353,2443.0,2417.0,2473.448812834191,2453.796,2444.0835,2494.5168,2443.0,2417.0,2473.4481306634084,2445.6504,2444.0845,2498.853,2443.0,2417.0,2473.4479360187015,2445.5183,2444.9524,2511.7312,2443.0,2417.0002,2454.2054135515555,2457.672
T13240,2015-07-01 12:00:00,6568.77,6566.1157,6535.2,6542.7,6542.171768075437,6501.067,6568.844,6565.0938,6535.2,6542.7,6542.172387113289,6497.261,6568.9365,6555.6484,6535.2,6542.7,6542.171794346629,6512.1963,6569.6294,6555.934,6535.2,6542.7,6559.908550192235,6505.372
T13240,2015-08-01 12:00:00,6582.1216,6579.411,6535.2,6499.7,6542.171768075437,6510.976,6582.1396,6577.742,6535.2,6499.7,6542.172387113289,6508.506,6582.2607,6563.159,6535.2,6499.7,6542.171794346629,6512.201,6585.8486,6563.0093,6535.2,6499.7,6559.908550192235,6509.69
T13240,2015-09-01 12:00:00,6595.473,6592.706,6535.2,6543.7,6542.171768075437,6491.8423,6595.4355,6590.391,6535.2,6543.7,6542.172387113289,6523.241,6595.585,6570.6704,6535.2,6543.7,6542.171794346629,6528.079,6596.9775,6572.5547,6535.2,6543.7007,6559.908550192235,6529.67
T13240,2015-10-01 12:00:00,6608.8247,6606.0015,6535.2,6535.2,6542.171768075437,6493.725,6608.7305,6603.0396,6535.2,6535.2,6542.172387113289,6498.388,6608.9097,6578.1816,6535.2,6535.2,6542.171794346629,6498.834,6600.0,6581.839,6535.2,6535.2,6558.908747447446,6519.8887
T13240,2015-11-01 12:00:00,6622.177,6619.2964,6535.2,6596.0,6542.171768075437,6484.792,6622.0264,6615.6885,6535.2,6596.0,6542.172387113289,6487.343,6622.2344,6585.6924,6535.2,6596.0,6542.171794346629,6486.9854,6604.3955,6590.221,6535.2,6596.0,6558.908747447446,6514.7866
T13240,2015-12-01 12:00:00,6635.5283,6632.592,6535.2,6474.7,6542.0737041900575,6473.8774,6635.322,6628.337,6535.2,6474.7,6542.074333962145,6468.353,6635.5586,6593.203,6535.2,6474.7,6542.073740975873,6475.086,6618.5537,6596.2925,6535.2,6474.7,6558.908747447446,6506.6553
T13240,2016-01-01 12:00:00,6648.88,6645.8867,6535.2,6576.9,6542.171768075437,6467.706,6648.617,6640.986,6535.2,6576.9,6542.172387113289,6469.5635,6648.8833,6600.715,6535.2,6576.8994,6542.171794346629,6482.53,6634.114,6598.897,6535.2,6576.9004,6559.908550192235,6504.595
T13240,2016-02-01 12:00:00,6662.232,6659.1816,6535.2,6593.5,6542.171768075437,6476.3013,6661.9126,6653.6343,6535.2,6593.5,6542.172387113289,6484.749,6662.2075,6608.2256,6535.2,6593.5,6542.171794346629,6488.2637,6648.922,6600.0,6535.2,6593.5005,6559.908550192235,6504.079
T13240,2016-03-01 12:00:00,6675.5835,6672.477,6535.2,6602.9,6599.488973843516,6473.3125,6675.208,6666.283,6535.2,6602.9,6599.489728578492,6473.571,6675.532,6615.737,6535.2,6602.9,6599.489144997338,6474.1436,6662.058,6600.0,6535.2,6602.9004,6613.046204106569,6530.4834
T13240,2016-04-01 12:00:00,6688.935,6685.772,6535.2,6532.5,6606.3231936158845,6454.5103,6688.5034,6678.9316,6535.2,6532.5,6606.323800055502,6468.0337,6688.8564,6623.2476,6535.2,6532.5,6606.323222615154,6468.784,6671.732,6605.66,6535.2,6532.5,6600.0,6509.161
T13240,2016-05-01 12:00:00,6702.2866,6699.0674,6535.2,6532.5,6604.655590599985,6438.35,6701.7993,6691.58,6535.2,6532.5,6604.656173538368,6450.9077,6702.1807,6630.759,6535.2,6532.5,6604.655580671426,6454.073,6681.4146,6613.2056,6535.2,6532.5,6600.0,6499.109
T13240,2016-06-01 12:00:00,6715.6387,6712.3623,6535.2,6535.2,6604.655590599985,6459.544,6715.0947,6704.229,6535.2,6535.2,6604.656173538368,6463.89,6715.5054,6638.2695,6535.2,6535.2,6604.655580671426,6472.259,6691.2017,6621.933,6535.2,6535.2,6600.0,6525.936
T13240,2016-07-01 12:00:00,6728.99,6725.657,6535.2,6542.7,6604.655590599985,6445.828,6728.39,6716.8774,6535.2,6542.7,6604.656173538368,6457.128,6728.83,6645.781,6535.2,6542.7,6604.655580671426,6462.3896,6700.2173,6630.7227,6535.2,6542.7,6600.0,6516.169
T13240,2016-08-01 12:00:00,6742.342,6738.9526,6535.2,6499.7,6604.655590599985,6441.7407,6741.6855,6729.5264,6535.2,6499.7,6604.656173538368,6436.2744,6742.1543,6653.292,6535.2,6499.7,6604.655580671426,6439.1055,6703.8076,6639.1553,6535.2,6499.7,6600.0,6504.0415
T13240,2016-09-01 12:00:00,6755.694,6752.2476,6535.2,6543.7,6604.655590599985,6451.8843,6754.981,6742.1753,6535.2,6543.7,6604.656173538368,6453.5405,6755.4785,6660.8027,6535.2,6543.7,6604.655580671426,6461.4355,6720.6924,6647.448,6535.2,6543.7007,6600.0,6531.77
T13240,2016-10-01 12:00:00,6769.0454,6765.543,6535.2,6535.2,6604.655590599985,6434.5933,6768.2764,6754.8237,6535.2,6535.2,6604.656173538368,6436.7886,6768.8037,6668.314,6535.2,6535.2,6604.655580671426,6440.2783,6731.796,6655.334,6535.2,6535.2,6600.0,6526.3296
T13240,2016-11-01 12:00:00,6782.397,6778.838,6535.2,6596.0,6604.655590599985,6436.0034,6781.5723,6767.4727,6535.2,6596.0,6604.656173538368,6438.759,6782.128,6675.825,6535.2,6596.0,6604.655580671426,6446.341,6749.7026,6662.213,6535.2,6596.0,6600.0,6516.2637
T13240,2016-12-01 12:00:00,6795.7485,6792.133,6535.2,6474.7,6604.655590599985,6434.968,6794.8677,6780.121,6535.2,6474.7,6604.656173538368,6444.3955,6795.452,6683.336,6535.2,6474.7,6604.655580671426,6449.184,6779.016,6667.6353,6535.2,6474.7,6600.0,6511.9653
T13259,2015-07-01 12:00:00,7320.642,7354.4736,7257.8,7103.1,7333.896848215372,7211.4497,7314.2485,7339.4756,7257.8,7103.1,7333.897756216759,7241.2637,7316.335,7342.228,7257.8,7103.1,7333.896600681434,7288.8926,7313.579,7335.044,7257.8,7103.1,7301.5937735731695,7216.9585
